division,year,orig_col_a,orig_col_b,col_a_enc,col_b_enc,n_rows,pair_chi2,pair_p_value,pair_expected_min,antecedent_enc,consequent_enc,support,confidence,lift,conviction,rule_n,rule_chi2,rule_p_value,rule_dof,rule_expected_min,rule_observed
mujeres,2008,VIC_NIV_ESCOLARIDAD,AGR_NIV_ESCOLARIDAD,VIC_NIV_ESCOLARIDAD_ENC,AGR_NIV_ESCOLARIDAD_ENC,14944,9406.309762460394,0.0,9.452288543897216,AGR_NIV_ESCOLARIDAD_ENC=4,VIC_NIV_ESCOLARIDAD_ENC=4,0.30145877944325483,0.6056735681634848,1.3351800859470595,1.3855858518235626,14944,1381.2755793422525,2.462096088337728e-302,1,3374.0766862955034,"[[5232, 2274], [2933, 4505]]"
mujeres,2008,VIC_NIV_ESCOLARIDAD,DIF_ALFAB,VIC_NIV_ESCOLARIDAD_ENC,DIF_ALFAB_ENC,15151,7460.18632637875,0.0,21.115635931621675,VIC_NIV_ESCOLARIDAD_ENC=4,DIF_ALFAB_ENC=2,0.408487888588212,0.9004801396769969,1.1219715950860345,1.9836513979002,15151,760.8460471319358,1.7583397833363958e-167,1,1356.8175697973732,"[[2307, 5971], [684, 6189]]"
mujeres,2008,VIC_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,VIC_NIV_ESCOLARIDAD_ENC,GANA_MAS_LA_VICTIMA_ENC,15435,794.2597807189954,1.3449458596813298e-170,39.40524781341108,VIC_NIV_ESCOLARIDAD_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,0.41736313573048267,0.9218660560961649,1.0310871431771236,1.3557242713176119,15435,104.1549685627262,1.8709490387232873e-24,1,740.2254616132167,"[[1089, 7358], [546, 6442]]"
mujeres,2008,AGR_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,AGR_NIV_ESCOLARIDAD_ENC,GANA_MAS_LA_VICTIMA_ENC,15020,230.6427775957077,9.598796365573742e-49,41.58575233022636,AGR_NIV_ESCOLARIDAD_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,0.4533954727030626,0.9109149277688604,1.0205834861322007,1.2062259194500902,15020,52.380675240317494,4.572009035724696e-13,1,803.3464713715047,"[[948, 6596], [666, 6810]]"
mujeres,2008,VIOLENCIA_SEXUAL,VIOLENCIA_PATRIMONIAL,VIOLENCIA_SEXUAL_ENC,VIOLENCIA_PATRIMONIAL_ENC,15689,220.29485134782536,7.799543514911213e-50,87.76524953789279,VIOLENCIA_PATRIMONIAL_ENC=0,VIOLENCIA_SEXUAL_ENC=0,0.8191726687488049,0.9743745261561789,1.0098402656139709,1.3705169597189009,15689,220.29485134782536,7.799543514911213e-50,1,87.76524953789279,"[[213, 2286], [338, 12852]]"
mujeres,2008,VIOLENCIA_SEXUAL,VIC_ES_INDIGENA,VIOLENCIA_SEXUAL_ENC,VIC_ES_INDIGENA_ENC,14000,11.68791617519193,0.0006290731285492763,171.64285714285714,VIC_ES_INDIGENA_ENC=2,VIOLENCIA_SEXUAL_ENC=0,0.3335714285714286,0.9717020391177694,1.0076910035295388,1.2620797873330987,14000,11.68791617519193,0.0006290731285492763,1,171.64285714285714,"[[364, 8830], [136, 4670]]"
mujeres,2008,VIOLENCIA_SEXUAL,AGR_ES_INDIGENA,VIOLENCIA_SEXUAL_ENC,AGR_ES_INDIGENA_ENC,14045,11.484942894742982,0.0007016228268200052,181.93520825916696,AGR_ES_INDIGENA_ENC=2,VIOLENCIA_SEXUAL_ENC=0,0.3484514061943752,0.971031746031746,1.0073970212007588,1.2461315204018077,14045,11.484942894742984,0.0007016228268200035,1,181.93520825916696,"[[361, 8644], [146, 4894]]"
mujeres,2008,VIOLENCIA_PATRIMONIAL,AGR_ES_INDIGENA,VIOLENCIA_PATRIMONIAL_ENC,AGR_ES_INDIGENA_ENC,14045,52.2163337454718,4.971092458576379e-13,827.1413314346743,AGR_ES_INDIGENA_ENC=2,VIOLENCIA_PATRIMONIAL_ENC=0,0.3107867568529726,0.8660714285714286,1.0361135616938426,1.2253945559387942,14045,52.21633374547179,4.971092458576397e-13,1,827.1413314346743,"[[1630, 7375], [675, 4365]]"
mujeres,2008,DIF_ALFAB,VIC_ES_INDIGENA,DIF_ALFAB_ENC,VIC_ES_INDIGENA_ENC,13719,555.8861934247496,1.953650238506131e-121,261.99475180406733,VIC_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,0.5664407026751221,0.8591487009397457,1.0636820709495869,1.3651848975561884,13719,452.2523575299104,2.333151549776063e-100,1,898.7544281653181,"[[1364, 3310], [1274, 7771]]"
mujeres,2008,DIF_ALFAB,AGR_ES_INDIGENA,DIF_ALFAB_ENC,AGR_ES_INDIGENA_ENC,13774,472.2519831183513,2.8299895504025596e-103,279.94191955858867,AGR_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,0.5507477856831712,0.8560144436921688,1.0623247992986695,1.3487913621365326,13774,400.5117931841884,4.261121193913621e-89,1,953.9422099607957,"[[1399, 3513], [1276, 7586]]"
mujeres,2008,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,13567,9742.320909240687,0.0,1686.2421316429572,VIC_ES_INDIGENA_ENC=1,AGR_ES_INDIGENA_ENC=1,0.6124419547431267,0.9356981981981982,1.461503275956131,5.595022449515314,13567,9742.320909240687,0.0,1,1686.2421316429572,"[[4310, 377], [571, 8309]]"
mujeres,2008,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,13567,9742.320909240687,0.0,1686.2421316429572,AGR_ES_INDIGENA_ENC=1,VIC_ES_INDIGENA_ENC=1,0.6124419547431267,0.956596822472945,1.461503275956131,7.95956975920483,13567,9742.320909240687,0.0,1,1686.2421316429572,"[[4310, 571], [377, 8309]]"
mujeres,2008,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,13567,9742.320909240687,0.0,1686.2421316429572,VIC_ES_INDIGENA_ENC=2,AGR_ES_INDIGENA_ENC=2,0.31768261222082994,0.9195647535737145,2.5559793099230865,7.959569843635377,13567,9742.320909240687,0.0,1,1686.2421316429572,"[[8309, 571], [377, 4310]]"
mujeres,2008,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,13567,9742.320909240687,0.0,1686.2421316429572,AGR_ES_INDIGENA_ENC=2,VIC_ES_INDIGENA_ENC=2,0.31768261222082994,0.8830157754558492,2.5559793099230865,5.5950224887000655,13567,9742.320909240687,0.0,1,1686.2421316429572,"[[8309, 377], [571, 4310]]"
mujeres,2008,VIC_ES_INDIGENA,GANA_MAS_LA_VICTIMA,VIC_ES_INDIGENA_ENC,GANA_MAS_LA_VICTIMA_ENC,14000,137.3542888766903,1.0088063654313064e-31,514.5852857142858,VIC_ES_INDIGENA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,0.32107142857142856,0.9352892218060758,1.047440133212148,1.6546150410360327,14000,137.3542888766903,1.0088063654313064e-31,1,514.5852857142858,"[[1188, 8006], [311, 4495]]"
mujeres,2008,AGR_ES_INDIGENA,GANA_MAS_LA_VICTIMA,AGR_ES_INDIGENA_ENC,GANA_MAS_LA_VICTIMA_ENC,14045,143.54086704739885,4.476869389640911e-33,540.7817728729085,AGR_ES_INDIGENA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,0.3353506585973656,0.9345238095238095,1.0468485328411155,1.6387326200415036,14045,143.54086704739885,4.476869389640911e-33,1,540.7817728729085,"[[1177, 7828], [330, 4710]]"
mujeres,2009,AGR_ALFAB,AGR_SEXO,AGR_ALFAB_ENC,AGR_SEXO_ENC,24391,105.50983775208329,9.442794225377881e-25,115.64355704973146,AGR_ALFAB_ENC=0,AGR_SEXO_ENC=0,0.8131277930384158,0.9765621153183318,1.00503487572698,1.2087319714330522,24391,105.5098377520833,9.442794225377813e-25,1,115.64355704973146,"[[215, 3867], [476, 19833]]"
mujeres,2009,AGR_ALFAB,VIC_ALFAB,AGR_ALFAB_ENC,VIC_ALFAB_ENC,24326,4168.285751966403,0.0,1004.6492641618022,VIC_ALFAB_ENC=0,AGR_ALFAB_ENC=0,0.6935788867877991,0.9215643434564125,1.1062410174646284,2.1283779226127115,24326,4168.285751966404,0.0,1,1004.6492641618022,"[[2625, 3393], [1436, 16872]]"
mujeres,2009,AGR_ALFAB,VIC_ALFAB,AGR_ALFAB_ENC,VIC_ALFAB_ENC,24326,4168.285751966403,0.0,1004.6492641618022,AGR_ALFAB_ENC=0,VIC_ALFAB_ENC=0,0.6935788867877991,0.8325684678016284,1.1062410174646284,1.477556942497939,24326,4168.285751966404,0.0,1,1004.6492641618022,"[[2625, 1436], [3393, 16872]]"
mujeres,2009,AGR_ALFAB,VIC_EST_CIV,AGR_ALFAB_ENC,VIC_EST_CIV_ENC,24343,123.34909951035063,1.4657855260539454e-26,42.362403976502485,VIC_EST_CIV_ENC=0,AGR_ALFAB_ENC=0,0.4023743992112722,0.8607205623901582,1.0338244757617614,1.2021898823987862,24343,121.57052182340338,2.866294460419297e-28,1,1905.4709772829972,"[[2491, 10472], [1585, 9795]]"
mujeres,2009,AGR_ALFAB,VIC_REL_AGR,AGR_ALFAB_ENC,VIC_REL_AGR_ENC,24391,252.8767723966916,1.5617389694064595e-54,423.41273420523964,VIC_REL_AGR_ENC=1,AGR_ALFAB_ENC=0,0.3747693821491534,0.8643154311649016,1.0380381939801624,1.2334255261465896,24391,134.417395442358,4.427645316374599e-31,1,1769.965643065065,"[[2647, 11168], [1435, 9141]]"
mujeres,2009,AGR_ALFAB,CANTIDAD_HIJOS,AGR_ALFAB_ENC,CANTIDAD_HIJOS_ENC,24391,366.77746600448677,3.47220913319369e-79,600.4762412365217,CANTIDAD_HIJOS_ENC=1,AGR_ALFAB_ENC=0,0.3120413267188717,0.8706245710363761,1.0456154371041533,1.2935749236612017,24391,141.05647888901683,1.5638396283121528e-32,1,1463.0332499692508,"[[2951, 12698], [1131, 7611]]"
mujeres,2009,AGR_ALFAB,VIC_NIV_ESCOLARIDAD,AGR_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,24150,4195.630904072014,0.0,78.22008281573498,VIC_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,0.4095238095238095,0.897133526850508,1.0776311700293344,1.6282741816653412,24150,607.5496215998147,3.816921258408212e-134,1,1846.4629399585922,"[[2911, 10215], [1134, 9890]]"
mujeres,2009,AGR_ALFAB,AGR_NIV_ESCOLARIDAD,AGR_ALFAB_ENC,AGR_NIV_ESCOLARIDAD_ENC,23937,19548.919933142206,0.0,80.32009023687179,AGR_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,0.5116764841041066,1.0,1.2055905313523043,170530977.14834774,23937,5156.566796467476,0.0,1,1993.3365918870368,"[[4082, 7607], [0, 12248]]"
mujeres,2009,AGR_ALFAB,AGR_NIV_ESCOLARIDAD,AGR_ALFAB_ENC,AGR_NIV_ESCOLARIDAD_ENC,23937,19548.919933142206,0.0,80.32009023687179,AGR_ALFAB_ENC=0,AGR_NIV_ESCOLARIDAD_ENC=4,0.5116764841041066,0.6168723243515487,1.2055905313523043,1.2745712347582951,23937,5156.566796467477,0.0,1,1993.3365918870368,"[[4082, 0], [7607, 12248]]"
mujeres,2009,AGR_ALFAB,DIF_ALFAB,AGR_ALFAB_ENC,DIF_ALFAB_ENC,24326,7992.100089353842,0.0,239.7268765929458,DIF_ALFAB_ENC=2,AGR_ALFAB_ENC=0,0.6935788867877991,0.8653639021387906,1.0387783016742276,1.2399402780785773,24326,737.008466768717,2.680781545270875e-162,1,806.1567458686179,"[[1436, 3393], [2625, 16872]]"
mujeres,2009,AGR_ALFAB,VIC_ES_INDIGENA,AGR_ALFAB_ENC,VIC_ES_INDIGENA_ENC,22214,804.6983351547087,5.135257208510168e-177,1312.4372017646529,VIC_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,0.5701359503016116,0.8875262789067975,1.0631745448466132,1.4688864655914875,22214,804.6983351547087,5.135257208510168e-177,1,1312.4372017646529,"[[2065, 5879], [1605, 12665]]"
mujeres,2009,AGR_ALFAB,AGR_ES_INDIGENA,AGR_ALFAB_ENC,AGR_ES_INDIGENA_ENC,22211,769.5612040681269,2.2395654203155427e-169,1365.8074827788032,AGR_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,0.5589572734230787,0.8867223769730733,1.0636741582927702,1.4685955212228186,22211,769.5612040681269,2.2395654203155427e-169,1,1365.8074827788032,"[[2109, 6101], [1586, 12415]]"
mujeres,2009,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC,AGR_SEXO_ENC,24422,321.4896411607033,2.2196250400227805e-69,6.690606829907461,AGR_EST_CIV_ENC=0,AGR_SEXO_ENC=0,0.47809352223405127,0.9790373972832467,1.0069934011308732,1.3243514231878926,24422,39.921429493463215,2.643865953105877e-10,1,331.0878715911883,"[[428, 12068], [250, 11676]]"
mujeres,2009,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,24422,19186.690227519506,0.0,24.601302104659734,VIC_REL_AGR_ENC=1,AGR_EST_CIV_ENC=0,0.41380722299565964,0.9443977198392673,1.9339326776718588,9.202316797643407,24422,15855.310733563805,0.0,1,5225.62140692818,"[[11901, 1820], [595, 10106]]"
mujeres,2009,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,24422,19186.690227519506,0.0,24.601302104659734,AGR_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,0.41380722299565964,0.8473922522220358,1.9339326776718588,3.681526675365896,24422,15855.310733563805,0.0,1,5225.62140692818,"[[11901, 595], [1820, 10106]]"
mujeres,2009,AGR_GRUPET,VIC_ALFAB,AGR_GRUPET_ENC,VIC_ALFAB_ENC,24290,1774.5688278635384,0.0,5.990613421160972,VIC_ALFAB_ENC=0,AGR_GRUPET_ENC=2,0.4902428983120626,0.6533165084764361,1.1251459154064543,1.2096033863672768,24290,1583.5330295629283,0.0,1,2542.5161794977357,"[[3867, 2196], [6319, 11908]]"
mujeres,2009,AGR_GRUPET,VIC_ALFAB,AGR_GRUPET_ENC,VIC_ALFAB_ENC,24290,1774.5688278635384,0.0,5.990613421160972,AGR_GRUPET_ENC=2,VIC_ALFAB_ENC=0,0.4902428983120626,0.844299489506523,1.1251459154064543,1.603134698493467,24290,1583.5330295629283,0.0,1,2542.5161794977357,"[[3867, 6319], [2196, 11908]]"
mujeres,2009,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,22233,16001.76586089616,0.0,8.647685872351909,VIC_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.5942967660684568,0.9290535789621713,1.4909519431980622,5.312067982425087,22233,15730.153841545765,0.0,1,3019.12333018486,"[[7370, 641], [1009, 13213]]"
mujeres,2009,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,22233,16001.76586089616,0.0,8.647685872351909,AGR_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,0.5942967660684568,0.9537317742168326,1.4909519431980622,7.787638942160974,22233,15730.153841545765,0.0,1,3019.12333018486,"[[7370, 1009], [641, 13213]]"
mujeres,2009,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,22233,16001.76586089616,0.0,8.647685872351909,VIC_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.3193900958035353,0.8864061914867057,2.4924078481502376,5.672470087761064,22233,15395.222353439007,0.0,1,2849.0521746952727,"[[13416, 806], [910, 7101]]"
mujeres,2009,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,22233,16001.76586089616,0.0,8.647685872351909,AGR_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,0.3193900958035353,0.8980650056911598,2.4924078481502376,6.275369448741169,22233,15395.222353439007,0.0,1,2849.0521746952727,"[[13416, 910], [806, 7101]]"
mujeres,2009,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,22499,22498.999999999996,0.0,8.904929107960355,AGR_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,0.6289612871683186,1.0,1.5899229736414386,371038712.83168143,22499,22499.0,0.0,1,3097.4311747188763,"[[8348, 0], [0, 14151]]"
mujeres,2009,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,22499,22498.999999999996,0.0,8.904929107960355,AGR_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.6289612871683186,1.0,1.5899229736414386,371038712.83168143,22499,22499.0,0.0,1,3097.4311747188763,"[[8348, 0], [0, 14151]]"
mujeres,2009,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,22499,22498.999999999996,0.0,8.904929107960355,AGR_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,0.35894928663496156,1.0,2.695136559655007,628961287.1683185,22499,21355.444382725895,0.0,1,2996.5086448286593,"[[14151, 272], [0, 8076]]"
mujeres,2009,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,22499,22498.999999999996,0.0,8.904929107960355,AGR_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.35894928663496156,0.9674173454719693,2.695136559655007,19.674599966646255,22499,21355.444382725895,0.0,1,2996.5086448286593,"[[14151, 0], [272, 8076]]"
mujeres,2009,AGR_NACIONAL,VIC_ES_INDIGENA,AGR_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,21727,14.750071235257945,0.00012274288877036493,45.76352004418465,VIC_ES_INDIGENA_ENC=2,AGR_NACIONAL_ENC=1,0.3563768582869241,0.9967816683831102,1.0026887961924087,1.830540232981933,21727,14.750071235257947,0.00012274288877036493,1,45.76352004418465,"[[103, 13856], [25, 7743]]"
mujeres,2009,AGR_NACIONAL,AGR_ES_INDIGENA,AGR_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,21751,32.24846751750735,1.3566404516598595e-08,37.604615879729664,AGR_ES_INDIGENA_ENC=2,AGR_NACIONAL_ENC=1,0.3682129557261735,0.9987529617159246,1.003458620272672,3.760458572461162,21751,32.24846751750736,1.3566404516598544e-08,1,37.604615879729664,"[[92, 13640], [10, 8009]]"
mujeres,2009,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,24275,3512.2368080630554,0.0,61.299608650875385,AGR_TRABAJA_ENC=2,AGR_SEXO_ENC=0,0.9037693099897013,0.9910556986041469,1.020309473837553,3.2055571736752704,24275,3512.2368080630554,0.0,1,61.299608650875385,"[[498, 1640], [198, 21939]]"
mujeres,2009,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,24275,3512.2368080630554,0.0,61.299608650875385,AGR_SEXO_ENC=0,AGR_TRABAJA_ENC=2,0.9037693099897013,0.9304465838245897,1.020309473837553,1.26628070822652,24275,3512.2368080630554,0.0,1,61.299608650875385,"[[498, 198], [1640, 21939]]"
mujeres,2009,AGR_SEXO,VIC_EST_CIV,AGR_SEXO_ENC,VIC_EST_CIV_ENC,24748,220.53940200212006,1.5350287278962018e-47,7.2927105220623885,VIC_EST_CIV_ENC=0,AGR_SEXO_ENC=0,0.4551882980442864,0.9771012230028624,1.0057522383593909,1.2440467556988029,24748,24.35602612341465,8.007585494598301e-07,1,328.42835784709877,"[[441, 12778], [264, 11265]]"
mujeres,2009,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,24800,6273.308170096295,0.0,74.09193548387097,VIC_REL_AGR_ENC=0,AGR_SEXO_ENC=0,0.3359274193548387,1.0,1.0294728102947281,28629032.258064568,24800,369.74570208400144,2.125997231591346e-82,1,238.50846774193548,"[[710, 15759], [0, 8331]]"
mujeres,2009,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,24800,6273.308170096295,0.0,74.09193548387097,VIC_REL_AGR_ENC=1,AGR_SEXO_ENC=0,0.4324596774193548,1.0,1.029472810294728,28629032.258064568,24800,556.9575902090077,3.858767964626092e-123,1,307.04637096774195,"[[710, 13365], [0, 10725]]"
mujeres,2009,AGR_SEXO,VIOLENCIA_FISICA,AGR_SEXO_ENC,VIOLENCIA_FISICA_ENC,24800,170.39142118894281,6.076825391567257e-39,216.2350806451613,VIOLENCIA_FISICA_ENC=1,AGR_SEXO_ENC=0,0.6818951612903226,0.9805183510175682,1.0094169823676087,1.4695383750288997,24800,170.39142118894281,6.076825391567257e-39,1,216.2350806451613,"[[374, 7179], [336, 16911]]"
mujeres,2009,AGR_SEXO,QUIEN_ES_MAYOR,AGR_SEXO_ENC,QUIEN_ES_MAYOR_ENC,23229,211.82290235007673,1.0074910210479171e-46,48.98876404494382,QUIEN_ES_MAYOR_ENC=0,AGR_SEXO_ENC=0,0.7096732532610099,0.9781641250815879,1.0065016372766424,1.2893671955268518,23229,89.58904570220342,2.931428112940647e-21,1,179.5128503164148,"[[286, 6090], [368, 16485]]"
mujeres,2009,AGR_SEXO,GANA_MAS_LA_VICTIMA,AGR_SEXO_ENC,GANA_MAS_LA_VICTIMA_ENC,24800,206.83425509798522,6.738544041639259e-47,66.76290322580645,GANA_MAS_LA_VICTIMA_ENC=0,AGR_SEXO_ENC=0,0.884475806451613,0.9762773722627737,1.0050510100505101,1.2068237704676863,24800,206.83425509798522,6.738544041639259e-47,1,66.76290322580645,"[[177, 2155], [533, 21935]]"
mujeres,2009,AGR_TRABAJA,VIC_REL_AGR,AGR_TRABAJA_ENC,VIC_REL_AGR_ENC,24275,1683.8815287786153,0.0,221.770710607621,VIC_REL_AGR_ENC=0,AGR_TRABAJA_ENC=2,0.31625128733264674,0.9418476260581524,1.0328116331283212,1.5145409013566067,24275,136.79307127169616,1.338293004396082e-31,1,717.8923995880535,"[[1664, 14460], [474, 7677]]"
mujeres,2009,AGR_TRABAJA,VIC_REL_AGR,AGR_TRABAJA_ENC,VIC_REL_AGR_ENC,24275,1683.8815287786153,0.0,221.770710607621,VIC_REL_AGR_ENC=1,AGR_TRABAJA_ENC=2,0.407826982492276,0.9396355353075171,1.0303858977996105,1.4590396742536051,24275,177.96519991095352,1.3480729841835913e-40,1,927.9492481977343,"[[1502, 12237], [636, 9900]]"
mujeres,2009,AGR_TRABAJA,VIC_ES_INDIGENA,AGR_TRABAJA_ENC,VIC_ES_INDIGENA_ENC,22117,69.25842062084469,8.637138451173087e-17,705.9715151241127,VIC_ES_INDIGENA_ENC=2,AGR_TRABAJA_ENC=2,0.3348103268978614,0.93238478972551,1.023351416523205,1.3146582954992498,22117,69.25842062084469,8.637138451173087e-17,1,705.9715151241127,"[[1429, 12746], [537, 7405]]"
mujeres,2009,AGR_TRABAJA,AGR_ES_INDIGENA,AGR_TRABAJA_ENC,AGR_ES_INDIGENA_ENC,22136,67.12289000241083,2.5509923941714453e-16,732.8627574990965,AGR_ES_INDIGENA_ENC=2,AGR_TRABAJA_ENC=2,0.3455457173834478,0.9312149987825663,1.0224381336764492,1.2971022068047766,22136,67.12289000241083,2.5509923941714453e-16,1,732.8627574990965,"[[1410, 12512], [565, 7649]]"
mujeres,2009,VIC_ALFAB,VIC_GRUPET,VIC_ALFAB_ENC,VIC_GRUPET_ENC,24341,2094.6094062872435,0.0,5.711022554537611,VIC_GRUPET_ENC=2,VIC_ALFAB_ENC=0,0.5031017624584035,0.8507711546477699,1.1318041578008071,1.6639231256406897,24341,1852.428482659726,0.0,1,2469.893102173288,"[[3896, 6051], [2148, 12246]]"
mujeres,2009,VIC_ALFAB,VIC_GRUPET,VIC_ALFAB_ENC,VIC_GRUPET_ENC,24341,2094.6094062872435,0.0,5.711022554537611,VIC_ALFAB_ENC=0,VIC_GRUPET_ENC=2,0.5031017624584035,0.6692900475487785,1.1318041578008071,1.2356811890955963,24341,1852.428482659726,0.0,1,2469.893102173288,"[[3896, 2148], [6051, 12246]]"
mujeres,2009,VIC_ALFAB,VIC_RANGO_EDAD,VIC_ALFAB_ENC,VIC_RANGO_EDAD_ENC,24698,490.40731738985954,1.1619423141078388e-108,1095.1669770831647,VIC_ALFAB_ENC=0,VIC_RANGO_EDAD_ENC=0,0.6406996517936675,0.852632146128563,1.0377640816618987,1.210542230512023,24698,490.4073173898595,1.1619423141078721e-108,1,1095.1669770831647,"[[1671, 4468], [2735, 15824]]"
mujeres,2009,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,24459,21525.11832243518,0.0,117.96598389141012,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_ALFAB_ENC=0,0.45537429984872646,1.0,1.3350982532751092,250991455.0881066,24459,6853.00811904669,0.0,1,2795.5428267713314,"[[6139, 7182], [0, 11138]]"
mujeres,2009,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,24459,21525.11832243518,0.0,117.96598389141012,VIC_ALFAB_ENC=0,VIC_NIV_ESCOLARIDAD_ENC=4,0.45537429984872646,0.6079694323144105,1.3350982532751092,1.3892429408688944,24459,6853.00811904669,0.0,1,2795.5428267713314,"[[6139, 0], [7182, 11138]]"
mujeres,2009,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,24326,12125.534520936304,0.0,355.25150045219107,VIC_ALFAB_ENC=0,DIF_ALFAB_ENC=2,0.6935788867877991,0.9215643434564125,1.149816598395686,2.530888201993791,24326,6706.406488254953,0.0,1,1194.644495601414,"[[3393, 2625], [1436, 16872]]"
mujeres,2009,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,24326,12125.534520936304,0.0,355.25150045219107,DIF_ALFAB_ENC=2,VIC_ALFAB_ENC=0,0.6935788867877991,0.8653639021387906,1.149816598395686,1.8374687499327456,24326,6706.406488254953,0.0,1,1194.644495601414,"[[3393, 1436], [2625, 16872]]"
mujeres,2009,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,22443,2065.3408842334106,0.0,1988.6692955487235,VIC_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.5456489774094372,0.8507711546477699,1.1299477467013788,1.6556474304561857,22443,2065.3408842334106,0.0,1,1988.6692955487235,"[[3397, 4652], [2148, 12246]]"
mujeres,2009,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,22443,2065.3408842334106,0.0,1988.6692955487235,VIC_ALFAB_ENC=0,VIC_ES_INDIGENA_ENC=1,0.5456489774094372,0.7247011480648597,1.1299477467013788,1.3027366041353465,22443,2065.3408842334106,0.0,1,1988.6692955487235,"[[3397, 2148], [4652, 12246]]"
mujeres,2009,VIC_ALFAB,AGR_ES_INDIGENA,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,22416,1737.2496151528262,0.0,2061.313704496788,VIC_ALFAB_ENC=0,AGR_ES_INDIGENA_ENC=1,0.5312276945039258,0.7064127662098831,1.122727493431703,1.263020059448875,22416,1737.2496151528264,0.0,1,2061.313704496788,"[[3363, 2196], [4949, 11908]]"
